go_term,description,mouse_symbol,human_symbol,avg_pvalue,avg_pvalue_adj,avg_qvalue
GO:0009250,glucan biosynthetic process,Ppp1r3b,PPP1R3B,0.223627382547346,0.33372427377042,0.203550296712721
GO:0009250,glucan biosynthetic process,Ppp1r3b,GSK3B,0.223627382547346,0.33372427377042,0.203550296712721
GO:0009250,glucan biosynthetic process,Ppp1r3b,AKT1,0.223627382547346,0.33372427377042,0.203550296712721
GO:0009250,glucan biosynthetic process,Akt1,IGF1,0.223627382547346,0.33372427377042,0.203550296712721
GO:0009250,glucan biosynthetic process,Akt1,PPP1R3B,0.223627382547346,0.33372427377042,0.203550296712721
GO:0009250,glucan biosynthetic process,Akt1,GSK3B,0.223627382547346,0.33372427377042,0.203550296712721
GO:0009250,glucan biosynthetic process,Akt1,AKT1,0.223627382547346,0.33372427377042,0.203550296712721
GO:0009250,glucan biosynthetic process,Igf1,IGF1,0.223627382547346,0.33372427377042,0.203550296712721
GO:0009250,glucan biosynthetic process,Igf1,PPP1R3B,0.223627382547346,0.33372427377042,0.203550296712721
GO:0009250,glucan biosynthetic process,Igf1,GSK3B,0.223627382547346,0.33372427377042,0.203550296712721
GO:0009250,glucan biosynthetic process,Igf1,AKT1,0.223627382547346,0.33372427377042,0.203550296712721
GO:0009251,glucan catabolic process,Ppp1r3b,PPP1R3B,0.666888836025962,0.719591083661923,0.408406273006907
GO:0009262,deoxyribonucleotide metabolic process,Pnp,OGG1,0.578385338323683,0.641073087673341,0.381601104256281
GO:0009262,deoxyribonucleotide metabolic process,Pnp,PNP,0.578385338323683,0.641073087673341,0.381601104256281
GO:0009262,deoxyribonucleotide metabolic process,Oga,OGG1,0.578385338323683,0.641073087673341,0.381601104256281
GO:0009262,deoxyribonucleotide metabolic process,Oga,PNP,0.578385338323683,0.641073087673341,0.381601104256281
GO:0009262,deoxyribonucleotide metabolic process,Urah,OGG1,0.578385338323683,0.641073087673341,0.381601104256281
GO:0009262,deoxyribonucleotide metabolic process,Urah,PNP,0.578385338323683,0.641073087673341,0.381601104256281
GO:0009264,deoxyribonucleotide catabolic process,Urah,OGG1,0.446567712078938,0.55153106781643,0.324565942397661
GO:0009264,deoxyribonucleotide catabolic process,Urah,PNP,0.446567712078938,0.55153106781643,0.324565942397661
GO:0009264,deoxyribonucleotide catabolic process,Pnp,OGG1,0.446567712078938,0.55153106781643,0.324565942397661
GO:0009264,deoxyribonucleotide catabolic process,Pnp,PNP,0.446567712078938,0.55153106781643,0.324565942397661
GO:0009268,response to pH,Arsa,SRC,0.70440222441704,0.743541594269693,0.428296069844136
GO:0009268,response to pH,Arsa,PCK1,0.70440222441704,0.743541594269693,0.428296069844136
GO:0009268,response to pH,Pck1,SRC,0.70440222441704,0.743541594269693,0.428296069844136
GO:0009268,response to pH,Pck1,PCK1,0.70440222441704,0.743541594269693,0.428296069844136
GO:0009299,mRNA transcription,Nr1h3,VDR,0.135184501116923,0.236538696740533,0.144115503077053
GO:0009299,mRNA transcription,Nr1h3,TP53,0.135184501116923,0.236538696740533,0.144115503077053
GO:0009299,mRNA transcription,Nr1h3,RXRA,0.135184501116923,0.236538696740533,0.144115503077053
GO:0009299,mRNA transcription,Nr1h3,PPARG,0.135184501116923,0.236538696740533,0.144115503077053
GO:0009299,mRNA transcription,Nr1h3,NR1H3,0.135184501116923,0.236538696740533,0.144115503077053
GO:0009299,mRNA transcription,Trp53,VDR,0.135184501116923,0.236538696740533,0.144115503077053
GO:0009299,mRNA transcription,Trp53,TP53,0.135184501116923,0.236538696740533,0.144115503077053
GO:0009299,mRNA transcription,Trp53,RXRA,0.135184501116923,0.236538696740533,0.144115503077053
GO:0009299,mRNA transcription,Trp53,PPARG,0.135184501116923,0.236538696740533,0.144115503077053
GO:0009299,mRNA transcription,Trp53,NR1H3,0.135184501116923,0.236538696740533,0.144115503077053
GO:0009299,mRNA transcription,Pparg,VDR,0.135184501116923,0.236538696740533,0.144115503077053
GO:0009299,mRNA transcription,Pparg,TP53,0.135184501116923,0.236538696740533,0.144115503077053
GO:0009299,mRNA transcription,Pparg,RXRA,0.135184501116923,0.236538696740533,0.144115503077053
GO:0009299,mRNA transcription,Pparg,PPARG,0.135184501116923,0.236538696740533,0.144115503077053
GO:0009299,mRNA transcription,Pparg,NR1H3,0.135184501116923,0.236538696740533,0.144115503077053
GO:0009299,mRNA transcription,Vdr,VDR,0.135184501116923,0.236538696740533,0.144115503077053
GO:0009299,mRNA transcription,Vdr,TP53,0.135184501116923,0.236538696740533,0.144115503077053
GO:0009299,mRNA transcription,Vdr,RXRA,0.135184501116923,0.236538696740533,0.144115503077053
GO:0009299,mRNA transcription,Vdr,PPARG,0.135184501116923,0.236538696740533,0.144115503077053
GO:0009299,mRNA transcription,Vdr,NR1H3,0.135184501116923,0.236538696740533,0.144115503077053
GO:0009299,mRNA transcription,Rxra,VDR,0.135184501116923,0.236538696740533,0.144115503077053
GO:0009299,mRNA transcription,Rxra,TP53,0.135184501116923,0.236538696740533,0.144115503077053
GO:0009299,mRNA transcription,Rxra,RXRA,0.135184501116923,0.236538696740533,0.144115503077053
GO:0009299,mRNA transcription,Rxra,PPARG,0.135184501116923,0.236538696740533,0.144115503077053
GO:0009299,mRNA transcription,Rxra,NR1H3,0.135184501116923,0.236538696740533,0.144115503077053
GO:0009301,snRNA transcription,Ell,ELL,0.624144556421362,0.679809219691272,0.393285991606233
GO:0009303,rRNA transcription,Top1,TP53,0.462444394587544,0.536719192292932,0.32649318748897
GO:0009303,rRNA transcription,Top1,DEDD,0.462444394587544,0.536719192292932,0.32649318748897
GO:0009303,rRNA transcription,Dedd,TP53,0.462444394587544,0.536719192292932,0.32649318748897
GO:0009303,rRNA transcription,Dedd,DEDD,0.462444394587544,0.536719192292932,0.32649318748897
GO:0009303,rRNA transcription,Trp53,TP53,0.462444394587544,0.536719192292932,0.32649318748897
GO:0009303,rRNA transcription,Trp53,DEDD,0.462444394587544,0.536719192292932,0.32649318748897
GO:0009309,amine biosynthetic process,Park7,SLC6A3,0.059000455274185,0.130662070529631,0.0847956396479355
GO:0009309,amine biosynthetic process,Park7,SNCA,0.059000455274185,0.130662070529631,0.0847956396479355
GO:0009309,amine biosynthetic process,Park7,TGFB2,0.059000455274185,0.130662070529631,0.0847956396479355
GO:0009309,amine biosynthetic process,Park7,ALDH2,0.059000455274185,0.130662070529631,0.0847956396479355
GO:0009309,amine biosynthetic process,Park7,PARK7,0.059000455274185,0.130662070529631,0.0847956396479355
GO:0009309,amine biosynthetic process,Tgfb2,SLC6A3,0.059000455274185,0.130662070529631,0.0847956396479355
GO:0009309,amine biosynthetic process,Tgfb2,SNCA,0.059000455274185,0.130662070529631,0.0847956396479355
GO:0009309,amine biosynthetic process,Tgfb2,TGFB2,0.059000455274185,0.130662070529631,0.0847956396479355
GO:0009309,amine biosynthetic process,Tgfb2,ALDH2,0.059000455274185,0.130662070529631,0.0847956396479355
GO:0009309,amine biosynthetic process,Tgfb2,PARK7,0.059000455274185,0.130662070529631,0.0847956396479355
GO:0009309,amine biosynthetic process,Snca,SLC6A3,0.059000455274185,0.130662070529631,0.0847956396479355
GO:0009309,amine biosynthetic process,Snca,SNCA,0.059000455274185,0.130662070529631,0.0847956396479355
GO:0009309,amine biosynthetic process,Snca,TGFB2,0.059000455274185,0.130662070529631,0.0847956396479355
GO:0009309,amine biosynthetic process,Snca,ALDH2,0.059000455274185,0.130662070529631,0.0847956396479355
GO:0009309,amine biosynthetic process,Snca,PARK7,0.059000455274185,0.130662070529631,0.0847956396479355
GO:0009309,amine biosynthetic process,Aldh2,SLC6A3,0.059000455274185,0.130662070529631,0.0847956396479355
GO:0009309,amine biosynthetic process,Aldh2,SNCA,0.059000455274185,0.130662070529631,0.0847956396479355
GO:0009309,amine biosynthetic process,Aldh2,TGFB2,0.059000455274185,0.130662070529631,0.0847956396479355
GO:0009309,amine biosynthetic process,Aldh2,ALDH2,0.059000455274185,0.130662070529631,0.0847956396479355
GO:0009309,amine biosynthetic process,Aldh2,PARK7,0.059000455274185,0.130662070529631,0.0847956396479355
GO:0009309,amine biosynthetic process,Slc6a3,SLC6A3,0.059000455274185,0.130662070529631,0.0847956396479355
GO:0009309,amine biosynthetic process,Slc6a3,SNCA,0.059000455274185,0.130662070529631,0.0847956396479355
GO:0009309,amine biosynthetic process,Slc6a3,TGFB2,0.059000455274185,0.130662070529631,0.0847956396479355
GO:0009309,amine biosynthetic process,Slc6a3,ALDH2,0.059000455274185,0.130662070529631,0.0847956396479355
GO:0009309,amine biosynthetic process,Slc6a3,PARK7,0.059000455274185,0.130662070529631,0.0847956396479355
GO:0009309,amine biosynthetic process,Cyp2d22,SLC6A3,0.059000455274185,0.130662070529631,0.0847956396479355
GO:0009309,amine biosynthetic process,Cyp2d22,SNCA,0.059000455274185,0.130662070529631,0.0847956396479355
GO:0009309,amine biosynthetic process,Cyp2d22,TGFB2,0.059000455274185,0.130662070529631,0.0847956396479355
GO:0009309,amine biosynthetic process,Cyp2d22,ALDH2,0.059000455274185,0.130662070529631,0.0847956396479355
GO:0009309,amine biosynthetic process,Cyp2d22,PARK7,0.059000455274185,0.130662070529631,0.0847956396479355
GO:0009310,amine catabolic process,Hnmt,HNMT,0.0281102288172672,0.0752238823100207,0.0456270615399627
GO:0009310,amine catabolic process,Hnmt,SLC6A3,0.0281102288172672,0.0752238823100207,0.0456270615399627
GO:0009310,amine catabolic process,Hnmt,MAOB,0.0281102288172672,0.0752238823100207,0.0456270615399627
GO:0009310,amine catabolic process,Hnmt,COMT,0.0281102288172672,0.0752238823100207,0.0456270615399627
GO:0009310,amine catabolic process,Comt,HNMT,0.0281102288172672,0.0752238823100207,0.0456270615399627
GO:0009310,amine catabolic process,Comt,SLC6A3,0.0281102288172672,0.0752238823100207,0.0456270615399627
GO:0009310,amine catabolic process,Comt,MAOB,0.0281102288172672,0.0752238823100207,0.0456270615399627
GO:0009310,amine catabolic process,Comt,COMT,0.0281102288172672,0.0752238823100207,0.0456270615399627
GO:0009310,amine catabolic process,Slc6a3,HNMT,0.0281102288172672,0.0752238823100207,0.0456270615399627
GO:0009310,amine catabolic process,Slc6a3,SLC6A3,0.0281102288172672,0.0752238823100207,0.0456270615399627
GO:0009310,amine catabolic process,Slc6a3,MAOB,0.0281102288172672,0.0752238823100207,0.0456270615399627
GO:0009310,amine catabolic process,Slc6a3,COMT,0.0281102288172672,0.0752238823100207,0.0456270615399627
GO:0009311,oligosaccharide metabolic process,Manba,IDUA,0.724101109600856,0.785092062979437,0.432982007985757
GO:0009311,oligosaccharide metabolic process,Manba,B4GALNT2,0.724101109600856,0.785092062979437,0.432982007985757
GO:0009311,oligosaccharide metabolic process,Manba,FUT2,0.724101109600856,0.785092062979437,0.432982007985757
GO:0009311,oligosaccharide metabolic process,Manba,MANBA,0.724101109600856,0.785092062979437,0.432982007985757
GO:0009313,oligosaccharide catabolic process,Manba,MANBA,0.546366752469257,0.626026673140749,0.361157012704331
GO:0009394,2'-deoxyribonucleotide metabolic process,Oga,PNP,0.560904691748499,0.627942998278295,0.374736287013839
GO:0009394,2'-deoxyribonucleotide metabolic process,Oga,OGG1,0.560904691748499,0.627942998278295,0.374736287013839
GO:0009394,2'-deoxyribonucleotide metabolic process,Pnp,PNP,0.560904691748499,0.627942998278295,0.374736287013839
GO:0009394,2'-deoxyribonucleotide metabolic process,Pnp,OGG1,0.560904691748499,0.627942998278295,0.374736287013839
GO:0009394,2'-deoxyribonucleotide metabolic process,Urah,PNP,0.560904691748499,0.627942998278295,0.374736287013839
GO:0009394,2'-deoxyribonucleotide metabolic process,Urah,OGG1,0.560904691748499,0.627942998278295,0.374736287013839
GO:0009415,response to water,Plec,PLEC,0.482534011882117,0.578029820968279,0.337406107238423
GO:0009583,detection of light stimulus,Cngb1,CCDC66,0.627246674940717,0.678592158798899,0.400536744929281
GO:0009583,detection of light stimulus,Cngb1,SLC24A4,0.627246674940717,0.678592158798899,0.400536744929281
GO:0009583,detection of light stimulus,Cngb1,CNGB1,0.627246674940717,0.678592158798899,0.400536744929281
GO:0009583,detection of light stimulus,Ccdc66,CCDC66,0.627246674940717,0.678592158798899,0.400536744929281
GO:0009583,detection of light stimulus,Ccdc66,SLC24A4,0.627246674940717,0.678592158798899,0.400536744929281
GO:0009583,detection of light stimulus,Ccdc66,CNGB1,0.627246674940717,0.678592158798899,0.400536744929281
GO:0009583,detection of light stimulus,Slc24a4,CCDC66,0.627246674940717,0.678592158798899,0.400536744929281
GO:0009583,detection of light stimulus,Slc24a4,SLC24A4,0.627246674940717,0.678592158798899,0.400536744929281
GO:0009583,detection of light stimulus,Slc24a4,CNGB1,0.627246674940717,0.678592158798899,0.400536744929281
GO:0009584,detection of visible light,Cngb1,CNGB1,0.644656150651614,0.691599145859963,0.410099166410246
GO:0009584,detection of visible light,Cngb1,CCDC66,0.644656150651614,0.691599145859963,0.410099166410246
GO:0009584,detection of visible light,Ccdc66,CNGB1,0.644656150651614,0.691599145859963,0.410099166410246
GO:0009584,detection of visible light,Ccdc66,CCDC66,0.644656150651614,0.691599145859963,0.410099166410246
GO:0009620,response to fungus,Tlr2,TLR4,0.412931056798586,0.497749166602261,0.304244860038279
GO:0009620,response to fungus,Tlr2,PLCG2,0.412931056798586,0.497749166602261,0.304244860038279
GO:0009620,response to fungus,Tlr2,GAPDH,0.412931056798586,0.497749166602261,0.304244860038279
GO:0009620,response to fungus,Tlr2,SPI1,0.412931056798586,0.497749166602261,0.304244860038279
GO:0009620,response to fungus,Spi1,TLR4,0.412931056798586,0.497749166602261,0.304244860038279
GO:0009620,response to fungus,Spi1,PLCG2,0.412931056798586,0.497749166602261,0.304244860038279
GO:0009620,response to fungus,Spi1,GAPDH,0.412931056798586,0.497749166602261,0.304244860038279
GO:0009620,response to fungus,Spi1,SPI1,0.412931056798586,0.497749166602261,0.304244860038279
GO:0009620,response to fungus,Gapdh,TLR4,0.412931056798586,0.497749166602261,0.304244860038279
GO:0009620,response to fungus,Gapdh,PLCG2,0.412931056798586,0.497749166602261,0.304244860038279
GO:0009620,response to fungus,Gapdh,GAPDH,0.412931056798586,0.497749166602261,0.304244860038279
GO:0009620,response to fungus,Gapdh,SPI1,0.412931056798586,0.497749166602261,0.304244860038279
GO:0009620,response to fungus,Plcg2,TLR4,0.412931056798586,0.497749166602261,0.304244860038279
GO:0009620,response to fungus,Plcg2,PLCG2,0.412931056798586,0.497749166602261,0.304244860038279
GO:0009620,response to fungus,Plcg2,GAPDH,0.412931056798586,0.497749166602261,0.304244860038279
GO:0009620,response to fungus,Plcg2,SPI1,0.412931056798586,0.497749166602261,0.304244860038279
GO:0009620,response to fungus,App,TLR4,0.412931056798586,0.497749166602261,0.304244860038279
GO:0009620,response to fungus,App,PLCG2,0.412931056798586,0.497749166602261,0.304244860038279
GO:0009620,response to fungus,App,GAPDH,0.412931056798586,0.497749166602261,0.304244860038279
GO:0009620,response to fungus,App,SPI1,0.412931056798586,0.497749166602261,0.304244860038279
GO:0009642,response to light intensity,Slc24a4,SLC24A4,0.194883955186397,0.300972434033576,0.185729510839818
GO:0009642,response to light intensity,Slc24a4,CAT,0.194883955186397,0.300972434033576,0.185729510839818
GO:0009642,response to light intensity,Cntnap2,SLC24A4,0.194883955186397,0.300972434033576,0.185729510839818
GO:0009642,response to light intensity,Cntnap2,CAT,0.194883955186397,0.300972434033576,0.185729510839818
GO:0009648,photoperiodism,Fbxl3,FBXL3,0.149504296370975,0.250358602403641,0.145786679215151
GO:0009648,photoperiodism,Fbxl3,CLOCK,0.149504296370975,0.250358602403641,0.145786679215151
GO:0009648,photoperiodism,Fbxl3,PPP1CC,0.149504296370975,0.250358602403641,0.145786679215151
GO:0009648,photoperiodism,Fbxl3,TP53,0.149504296370975,0.250358602403641,0.145786679215151
GO:0009648,photoperiodism,Ppp1cc,FBXL3,0.149504296370975,0.250358602403641,0.145786679215151
GO:0009648,photoperiodism,Ppp1cc,CLOCK,0.149504296370975,0.250358602403641,0.145786679215151
GO:0009648,photoperiodism,Ppp1cc,PPP1CC,0.149504296370975,0.250358602403641,0.145786679215151
GO:0009648,photoperiodism,Ppp1cc,TP53,0.149504296370975,0.250358602403641,0.145786679215151
GO:0009648,photoperiodism,Trp53,FBXL3,0.149504296370975,0.250358602403641,0.145786679215151
GO:0009648,photoperiodism,Trp53,CLOCK,0.149504296370975,0.250358602403641,0.145786679215151
GO:0009648,photoperiodism,Trp53,PPP1CC,0.149504296370975,0.250358602403641,0.145786679215151
GO:0009648,photoperiodism,Trp53,TP53,0.149504296370975,0.250358602403641,0.145786679215151
